CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1295090	352083	78.63	1647173
2	1131881	319691	77.98	1451572
3	1333355	376575	77.98	1709930
4	1485809	377982	79.72	1863791
5	1398104	351832	79.89	1749936
6	1506504	391062	79.39	1897566
7	1397923	352311	79.87	1750234
8	1496432	373751	80.02	1870183
9	1516110	382765	79.84	1898875
10	1491708	364272	80.37	1855980
11	1381083	365975	79.05	1747058
12	1418506	369053	79.35	1787559
13	1395244	365463	79.24	1760707
14	1408320	370180	79.19	1778500
15	1390528	370834	78.95	1761362
16	1464513	375958	79.57	1840471
17	1428229	375701	79.17	1803930
18	1418725	379126	78.91	1797851
19	1413576	376032	78.99	1789608
20	1449419	381004	79.18	1830423
21	1436597	380977	79.04	1817574
22	1443954	380576	79.14	1824530
23	1432020	381493	78.96	1813513
24	1444054	383459	79.02	1827513
25	1431792	380161	79.02	1811953
26	1413185	380403	78.79	1793588
27	1416512	381381	78.79	1797893
28	1415209	380279	78.82	1795488
29	1411506	380796	78.75	1792302
30	1447213	384560	79.01	1831773
31	1433940	382049	78.96	1815989
32	1462438	384788	79.17	1847226
33	1417375	382821	78.73	1800196
34	1403725	380911	78.66	1784636
35	1408702	380060	78.75	1788762
36	1430511	382664	78.90	1813175
37	1436346	381865	79.00	1818211
38	1443918	382928	79.04	1826846
39	1426337	382036	78.87	1808373
40	1455041	384583	79.09	1839624
41	1413521	380849	78.78	1794370
42	1414054	381589	78.75	1795643
43	1430553	381168	78.96	1811721
44	1433765	382161	78.96	1815926
45	1439687	383501	78.97	1823188
46	1425615	381599	78.88	1807214
47	1421417	380436	78.89	1801853
48	1421724	380640	78.88	1802364
49	1432433	382503	78.92	1814936
50	1422787	381448	78.86	1804235
51	1409338	382916	78.63	1792254
52	1415745	381444	78.78	1797189
53	1420111	381883	78.81	1801994
54	1443687	383532	79.01	1827219
55	1421303	381141	78.85	1802444
56	1436404	380783	79.05	1817187
57	1403326	380024	78.69	1783350
58	1415672	380959	78.80	1796631
59	1401797	377753	78.77	1779550
60	1406923	379918	78.74	1786841
61	1403965	377027	78.83	1780992
62	1409326	376925	78.90	1786251
63	1409835	377671	78.87	1787506
64	1406751	376575	78.88	1783326
65	1370299	374130	78.55	1744429
66	1365665	374299	78.49	1739964
67	1368625	373017	78.58	1741642
68	1372545	371494	78.70	1744039
69	1374816	374389	78.60	1749205
70	1372946	369711	78.78	1742657
71	1373099	371275	78.72	1744374
72	1373926	370477	78.76	1744403
73	1348581	368303	78.55	1716884
74	1341592	368055	78.47	1709647
75	1351100	368108	78.59	1719208
76	1342573	364889	78.63	1707462
77	1318409	360530	78.53	1678939
78	1332225	365524	78.47	1697749
79	1312116	361768	78.39	1673884
80	1319664	361452	78.50	1681116
81	1306767	361299	78.34	1668066
82	1300002	358222	78.40	1658224
83	1283432	356693	78.25	1640125
84	1285028	357918	78.21	1642946
85	1275466	354671	78.24	1630137
86	1280730	353273	78.38	1634003
87	1260652	353434	78.10	1614086
88	1263811	350170	78.30	1613981
89	1245700	349107	78.11	1594807
90	1234842	347824	78.02	1582666
91	1224880	344493	78.05	1569373
92	1208233	340815	78.00	1549048
93	1185274	337364	77.84	1522638
94	1194029	334934	78.09	1528963
95	1158392	330000	77.83	1488392
96	1141301	324632	77.85	1465933
97	1117720	318343	77.83	1436063
98	1083321	309672	77.77	1392993
99	1013636	272802	78.79	1286438

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	170931	6886395	2.42	7057326
2	180237	7080841	2.48	7261078
3	153735	7010267	2.15	7164002
4	168826	7342587	2.25	7511413
5	167373	7142021	2.29	7309394
6	177748	7255887	2.39	7433635
7	176397	7219899	2.38	7396296
8	180156	7471287	2.35	7651443
9	184391	7253965	2.48	7438356
10	178083	7016158	2.48	7194241
11	167590	7076950	2.31	7244540
12	167869	7249908	2.26	7417777
13	169385	7243975	2.28	7413360
14	172232	7247626	2.32	7419858
15	171233	7431564	2.25	7602797
16	174653	7409737	2.30	7584390
17	171910	7365498	2.28	7537408
18	173066	7433683	2.28	7606749
19	174410	7490858	2.28	7665268
20	177216	7544388	2.30	7721604
21	179496	7546114	2.32	7725610
22	180126	7564046	2.33	7744172
23	177283	7563701	2.29	7740984
24	184314	7781734	2.31	7966048
25	177643	7577383	2.29	7755026
26	178937	7573028	2.31	7751965
27	177868	7583185	2.29	7761053
28	179628	7645804	2.30	7825432
29	183527	7699121	2.33	7882648
30	181343	7642677	2.32	7824020
31	181269	7643288	2.32	7824557
32	183601	7647710	2.34	7831311
33	181840	7656089	2.32	7837929
34	180019	7595268	2.32	7775287
35	180741	7627428	2.31	7808169
36	180635	7610693	2.32	7791328
37	182266	7711629	2.31	7893895
38	184530	7667507	2.35	7852037
39	180939	7649264	2.31	7830203
40	181703	7623102	2.33	7804805
41	182036	7579809	2.35	7761845
42	181949	7618573	2.33	7800522
43	182432	7682198	2.32	7864630
44	180844	7620367	2.32	7801211
45	183234	7662603	2.34	7845837
46	182015	7625386	2.33	7807401
47	181157	7645928	2.31	7827085
48	187626	7590147	2.41	7777773
49	181771	7610948	2.33	7792719
50	181638	7605168	2.33	7786806
51	181592	7563615	2.34	7745207
52	180940	7541279	2.34	7722219
53	181274	7616079	2.32	7797353
54	180353	7529670	2.34	7710023
55	181192	7558116	2.34	7739308
56	180689	7546707	2.34	7727396
57	178549	7523090	2.32	7701639
58	178865	7486172	2.33	7665037
59	179514	7480560	2.34	7660074
60	177833	7473951	2.32	7651784
61	179385	7507757	2.33	7687142
62	181335	7566301	2.34	7747636
63	180612	7492106	2.35	7672718
64	180332	7476216	2.36	7656548
65	177176	7407696	2.34	7584872
66	176560	7409750	2.33	7586310
67	177194	7408229	2.34	7585423
68	185368	7466419	2.42	7651787
69	189911	7378420	2.51	7568331
70	177760	7324654	2.37	7502414
71	178390	7313613	2.38	7492003
72	175699	7311386	2.35	7487085
73	175541	7273163	2.36	7448704
74	175073	7235961	2.36	7411034
75	173305	7214591	2.35	7387896
76	172710	7168715	2.35	7341425
77	184318	7132684	2.52	7317002
78	171359	7163340	2.34	7334699
79	170425	7102837	2.34	7273262
80	170405	7120709	2.34	7291114
81	168669	7075839	2.33	7244508
82	168492	7061129	2.33	7229621
83	169850	6988329	2.37	7158179
84	166215	7014998	2.31	7181213
85	166935	7027098	2.32	7194033
86	165235	6984158	2.31	7149393
87	164745	6956800	2.31	7121545
88	165001	6891506	2.34	7056507
89	161834	6854001	2.31	7015835
90	160589	6786032	2.31	6946621
91	160643	6762786	2.32	6923429
92	158295	6679440	2.32	6837735
93	166465	6631700	2.45	6798165
94	156461	6547788	2.33	6704249
95	152822	6467786	2.31	6620608
96	152553	6428258	2.32	6580811
97	149962	6362396	2.30	6512358
98	149577	6270996	2.33	6420573
99	139400	5699853	2.39	5839253

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	520025	17750665	2.85	18270690
2	556731	17798511	3.03	18355242
3	504799	18568462	2.65	19073261
4	581367	18784272	3.00	19365639
5	542759	18501251	2.85	19044010
6	613394	19458225	3.06	20071619
7	594968	18556121	3.11	19151089
8	602754	18790456	3.11	19393210
9	609020	18554448	3.18	19163468
10	606446	18471750	3.18	19078196
11	577946	19093651	2.94	19671597
12	584224	19435117	2.92	20019341
13	585332	19430134	2.92	20015466
14	592813	19585581	2.94	20178394
15	592438	19551516	2.94	20143954
16	606214	19602006	3.00	20208220
17	601906	19664418	2.97	20266324
18	601270	19791895	2.95	20393165
